song_id,title,artist_id,artist_name,year,duration,tempo,loudness
SORFIYS12A8C13C750,She's A Go,AR1VCLT1187FB4C8AC,Tum Tum / Double T / LiL Ronnie,2007,214.02077,155.389,-5.239
SOQSEBZ12AB017E984,Just Between The Two Of Us,ARUVPZF1187FB4880D,Charlie Louvin,0,179.30404,41.874,-12.986
SOTPHGF12A8C142844,No You Girls,ARYVO9V1187B9B1FC6,Franz Ferdinand,2009,428.45995,119.943,-12.686
SOOQRDY12A8C13A8DF,Breakin' It,ARZL6CE1187FB3F264,Mindy McCready,1996,200.38485,153.849,-7.365
SOGFEYF12A6310DF58,Sucker,ARH9HS41187FB5BC6F,New Found Glory,2000,172.22485,125.307,-5.072
SOEOIMK12A58A76E52,Seni Unuturum,ARU0XZY1187FB4002B,Ebru Gündes,2006,248.99873,120.055,-7.622
SOOPLJP12AB017EC77,When She Dances,ARSHZBZ1187B98A445,Joe Bonamassa,2004,293.69424,69.457,-11.494
SOJRLPO12A58A7BDBD,I Just Knew,AR47DOS1187B996105,Kellie Coffey,0,187.16689,127.856,-6.223
SOYOMGJ12A58A7A668,Each & Every Direction,ARIRBO11187FB4B219,Donna The Buffalo,0,376.29342,131.671,-6.894
SOAOFMX12A8C1421AD,I Still Remember,ARZ8KO81187B9B1B7C,John Pagano_ Burt Bacharach,0,289.48853,116.411,-10.271
SOOJILM12AB018AA47,Journey's End,ARIF6IS1187B98FDEB,Primordial,1998,425.19465,124.614,-15.176
SOAGASM12A8C13DEBF,In The Good Old Summertime,AR3EABF1187B98AD35,Sophie Tucker,0,72.01914,89.898,-14.57
SOJHKJY12AC468ED14,Instrumental Traditional,ARKQLQQ12509412869,La Divina Pastora,0,327.78404,167.614,-6.295
SOTOYAE12A6D4F795E,The Order Of Death,ARDG9Z71187B997023,Public Image Ltd,1984,288.80934,102.976,-12.525
SOCMUVE12A8AE47257,Stardust,ARZWPWP1241B9CA793,Henry Mancini,0,182.282,70.769,-18.637
SOYMQBA12AAF3B5701,Si Je M'En Sors,AR2XRFQ1187FB417FE,Julie Zenatti,2000,211.64363,94.992,-7.051
SOILNHA12A8C143445,Almost Grown,ARE0OLY1187B9AD19F,Jesse Malin,2002,211.85261,141.271,-9.417
SOFJVQM12AB018D52A,The Ocean (Live Version),ARBX0VO1187B98A412,Zebra,1990,299.93751,120.599,-9.557
SOAGTVP12AB0189926,Bonnie Kate / Jennie's Chickens (medley),AR8VZW31187B9B7217,Kevin Burke,0,186.53995,112.016,-18.03
SODBYFM12A8C13F6BA,Momento De Amor,ARYKF861187B99C74B,Pery Ribeiro,0,270.34077,107.606,-7.484
SOCVXHI12A6D4F9722,Intro,AROLNOH1187FB39845,Erick Sermon,1993,34.08934,185.553,-11.851
SOYBAZI12A8C138866,Orbit,ARYUHNV1187FB482AF,Megadrums,0,276.03546,129.318,-17.846
SOZWKVV12A58A7AB8D,I'll Be There For You (Alternate Mix),ARYJXBT11F50C5174C,The Chinese,0,357.51138,69.272,-12.338
SOVOXXJ12A6D4FB599,Nobody To Blame,ARQ6DNW1187FB4DF1D,Deborah Coleman,1998,230.60853,140.444,-5.046
SOPWUQH12A58A7E5E3,Stratus (EP Version),ARN8YG41187B99A480,Moments In Grace,2004,254.4322,92.222,-5.026
SOWQKZC12A8C13F2A5,Te extraño porque te extraño,ARZBOES1187FB40178,Carlos Baute,2008,210.6771,105.01,-4.757
SOEELUU12AF72A6AF8,Mutations,AR2O84Q1187FB5BF74,Salt The Wound,2009,151.09179,144.678,-5.419
SOOTRCK12AC468DCA4,Burbullas A Grella,ARW2I321187B9A9F87,Xose Manuel Budiño,0,235.54567,133.191,-3.508
SOPTPCO12AB018E1B8,What Evil Lurks,AR4L4WQ1187FB51996,The Prodigy,1991,265.76934,0.0,-9.259
SOPAHSW12AB0186F88,Sample Track 18,ARLLANI1187FB5116F,Simon Harris,0,185.62567,102.976,-15.686
SOOLXVK12AB018ADBD,FRL. Nicol,ARE08BN1187B98FCA3,Der Plan,0,123.19302,185.266,-14.923
SOWGRLK12AB0182D6F,Percutindo,ARNM86K1187B99210D,Djalma Correa,0,285.88363,133.227,-18.696
SOBUPWX12AB0188E71,Fuck You,ARGY9EQ1187B996E1A,Norther,2006,122.72281,200.06,-3.779
SOAGEPT12A8C137139,Eu E A Brisa (2000 Digital Remaster),ARAHQDS1187FB55275,Maysa,0,167.67955,87.294,-10.204
SOYFJKG12A6D4FACC3,Stereophonic Presentation - Process And Passion_ Pt. 4,ARPK1CM1187B9B6B9C,Roger Reynolds,0,158.24934,42.696,-21.49
SOEKLNK12A58A7839A,Clothes Of Sand,AR7AE0Q1187B9AE30E,Solas,2002,255.97342,87.848,-9.758
SOYYWRQ12AB01881C2,Nie Wieder (Toktok RMX),ARGDY4Y1187B9A334F,Pyranja,2006,317.09995,85.989,-12.367
SOUZMCR12AB018553E,Fathom Five,ARJGNV61187B98F3B5,Mira,0,277.99465,101.773,-15.033
SONLCCI12A8C140225,Please Come Back To Me - Live,AR80BY41187B98DECF,Albert King,0,668.62975,86.702,-11.403
SOKQNQT12A8C134DFC,Alexander's Ragtime Band,ARXZIHJ1187B9A4ED9,Ray Conniff;Billy Butterfield,0,132.8322,89.148,-9.723
SOKNFJO12A8C1427DE,Freak Break,ART5IUL1187B9B0143,Lady Saw,2000,272.69179,90.184,-7.198
SOLCQTH12AC468C57C,Banjoreno,ARA03M61187B996945,Dixieland Jug Blowers,0,193.56689,126.881,-14.175
SOAKAIG12A8AE46D63,Studio Gangster,ARV4I6F1187FB4D595,5th Ward Boyz,1993,245.99465,165.779,-6.565
SOIUELB12A8C13C831,Timeless Spirals,ARZ3E3Z1187FB43F7C,Daniel Kobialka,0,703.9473,107.684,-21.031
SOIHBHO12AAF3B3EA2,Solemn,ARG51IA1187B9B143A,Scott Glasgow,2009,85.15873,42.183,-28.158
SOCNERX12A8C13B845,Oh! Doctor,ARU3YYC1187FB43FEE,Luis Alberto Spinetta,1994,143.62077,172.326,-16.21
SOBDGFQ12A81C23884,the Cool Down,ARWJEOP1187B996538,Soul Ballet,2007,330.37016,108.023,-7.335
SOVGYIG12AB0181967,I Like,ARYJMEJ1241B9C5E80,Scheich,0,344.81587,90.01,-7.746
SOQCTJN12A8151DD96,Time Is/Time Was,ARHSAFX1187B98E89A,Brian Keane,0,158.53669,123.852,-14.377
SOTGKCI12AC468AD32,Tokyo Freeze,AR2ZLBH1187FB592FE,iTAL tEK,2007,293.09342,102.347,-9.298
SOHOIUZ12AC4687424,Praises,AR8I87E1187FB57E2E,Andrae Crouch,0,269.26975,127.91,-14.316
SODOKFV12A58A7B924,I Luv Dat Too,ARG3UX61187B9AC05A,D.O.W.N.,0,226.69016,90.997,-8.329
SOYPMAY12A6D4F84A5,So In Love,AR553M51187B98BCE7,Renee Rosnes,0,396.32934,100.89,-19.697
SOUYAQM12A8C13802C,Doesn't Get Much Better,ARJV9031187B9AAFA1,Kyle Riabko,2005,211.53914,102.034,-4.618
SOCFLRU12AB018B0E2,Al Final,AR6GJDZ1187B991E46,KALIMBA,2009,297.63873,65.246,-5.985
SOHNNXG12AB0187669,Help Me Make It Through the Night,ARMWZF41187FB387F9,Charley Pride,2002,172.09424,76.98,-13.551
SOOIWMK12A6D4F6972,The Beat Of My Heart,ARGMXQW1187FB54C34,Eliane Elias,2000,138.39628,83.219,-21.304
SOITOFS12A81C21D00,Camino,AR2UQQ51187B9AC816,Gipsy Kings,1989,303.09832,91.846,-11.273
SOTDRNJ12A8C137751,Stir The Gift,AR4Y1BM1187B99A1EF,Deitrick Haddon,2004,199.07873,139.543,-7.077
SOESPJF12A8C134EEC,La Prétention De Rien,AR5IHI31187B998618,Pascal Obispo,2004,237.63546,130.026,-6.709
SOHJRBH12AC468973C,Make My Home Where I Hang My Hat,ARMTE8E1187FB5ACC2,Johnny Copeland,1983,206.00118,94.552,-13.03
SOZTFAZ12A8AE46630,Maybe,ARS86AJ1187B9B4225,Janis Joplin,1969,246.72608,151.717,-12.494
SOHHJZW12A8C141B19,Backwater Blues,AR6BHP31187FB365E1,Sonny Terry / Brownie McGhee,0,383.16363,117.106,-17.516
SODGRKA12A8C1436EB,Who R Ya,ARE33S11187B9A0904,Sick On The Bus,2002,178.65098,181.573,-3.977
SOMVECE12A8C131335,Without Him (Ryman Gospel Reunion Version),AR9GQKV1187FB52E44,Mylon LeFevre,0,146.9122,208.304,-11.899
SOCBUYU12A8C13D518,Smile,ARJCOPY1187FB5C315,K'Naan,2004,249.12934,163.44,-8.138
SOYPFVA12A8C139A7A,They Have a Name,AROJAG11187B9B71A3,The Chap,2008,145.50159,149.978,-12.919
SOOZMNA12AB018470F,Let's Make Love,AROPZYT11F4C83EFFA,JC Lodge,0,217.65179,168.135,-6.379
SOAYXCJ12AB0183822,Cry,ARJGIOD1187B9AE920,Kelly Clarkson,2009,214.5171,142.137,-4.256
SOKLZTC12A8C141362,Wish I Hadn't Called Home,ARVLMSG1187B98E07E,Dale Hawkins,0,114.65098,42.897,-14.359
SOWRNJC12AB0184DA1,I'm Still In Love With You,AR8Q4RZ1187FB46BDC,T-Bone Walker,1967,171.83302,81.073,-16.964
SOFKVBE12A58A77159,Punkrock Livin',AR0VIQV1187B9978F8,The Products,0,117.2371,169.801,-5.984
SOHYWWR12A6D4FBED8,When He Was On The Cross [I Was On His Mind],ARDW74M1187B98DA34,The Florida Boys,0,210.88608,70.286,-10.849
SOGTRVF12A8C1363B5,I'm Thinking Tonight Of My Blue Eyes,ARYJSY01187B9B7C65,Dolly Parton,0,171.80689,168.897,-15.149
SOVPWRB12A6D4FB0C3,Happy Halloween Anniversary,AR45KNL1187B992E53,Dr. Elmo,0,151.84934,65.637,-10.649
SORTZRZ12AB0185C09,It Ain't No Use,ARRPCKN1187FB5BA2F,Z.Z. Hill,1971,189.46567,87.009,-18.22
SOGAALD12A6D4F58F2,Caviglia,ARHUC691187B9AD27F,The Mars Volta,2005,165.72036,203.314,-20.934
SOJBYZE12AB018EB1E,Mad About the Boy,AREKO1L1187B997EFE,The Radio Dept,2006,207.20281,124.968,-11.953
SOMUMTW12A6701C7B8,Cryin',AR12F2S1187FB56EEF,Aerosmith,1993,308.76689,105.804,-3.947
SOSCJED12AB018B692,Los Brillantes Ojos del Angel (sparked Angel Eyes),AR89GHM1187B9921A3,Todos,0,224.39138,154.048,-14.79
SOJXBTY12AB0187E55,Mean Streak,ARGQANQ11F50C4769E,Y&T,1983,285.1522,165.712,-9.462
SOTFUBR12A8C13E3EC,Mass Destruction,ARXDQJB1187FB57154,Faithless,2004,259.86567,88.74,-5.509
SOFYNGP12A8C13AB56,Silver Bells,ARIFOQ6119B866970E,Fontaine Sisters,2004,199.00036,84.138,-7.35
SOFWBHN12AB0185D25,We're Always Losing Blood,ARWLV931187B9B0F5A,Evergreen Terrace,2009,241.44934,158.976,-3.862
SOLLFHP12A58A77467,Yoga de Sensualite,ARJ3TAF1187FB4AAB1,David & Steve Gordon,0,480.80934,89.977,-12.162
SOLJYSI12AB0182A80,Morning at the hotel,ARLE1JH1187B9B630B,Zbigniew Preisner,1994,146.46812,82.264,-16.891
SOIFHON12AB0185C5F,Letter To The King,ARPBTRI1187FB52457,The Game / Nas,0,345.59955,104.666,-8.216
SOLQGKC12AB0187983,Polles Fores,ARPGOAF1187B98F677,Giorgos Tsalikis,0,78.05342,166.93,-5.251
SOKVNIC12A58A7B805,When The Levee Breaks,ARTSGR41187B9912C6,W.A.S.P.,1992,426.78812,144.252,-4.024
SONYQUL12AB0188C4D,El Chisme De La Cuchara,ARZ7OD71187B9940A7,Los Munequitos de Matanzas,0,184.21506,102.366,-12.99
SOHXHIA12AC9072E10,Summer Sands (feat. Carol Keogh),ARH8HRR1187FB5CBE8,Sharon Shannon_ Carol Keogh,0,199.88853,85.999,-9.565
SODWAMH12AAF3B385E,Break My Mind,AR358YS1187FB44A29,The Jordanaires,0,134.21669,131.395,-12.789
SOSBWPG12A8C135B62,God's Hands,ARBPRTL11F4C83CB05,The Oak Ridge Boys,0,154.8273,67.863,-14.535
SOAZXJW12A58A7C4DE,Abstracted,ARBD4QW1187FB42153,Scar Symmetry,2006,204.95628,97.687,-3.869
SOIIRHU12AF72A4D7C,La La,ARQOC971187B9910FA,The Verve Pipe,1999,249.28608,87.146,-7.899
SOBZZEQ12AB018802D,T-Bone,ARHUQUF1187FB382E6,T-Bone,0,164.70159,171.52,-5.819
SOUQZLK12AC468B143,My Sweet Loving Man,ARDY3451187B9A0226,Skeeter Davis,0,116.89751,130.196,-6.957
SOFJPIM12A8C13B6E7,Gora Gora Badan,ARAA1VM1187B994013,Daler Mehndi,0,237.92281,140.026,-3.819
SOVHCTD12AC9E154F7,Piroschka,AR1XA631187FB57662,Ruben Cossani,0,10.68363,68.798,-25.471
SOPNFOE12A8AE48AC9,Let The Good Times Roll,ARI4SKQ1187B9B43B0,Beres Hammond Feat. Natural Black,0,223.4771,146.238,-4.845
SOWLWCO12AB018B0AA,Night Shift,ARUFQW01187FB5BA63,Ashbrg,0,164.57098,94.234,-10.496
SOAUFFQ12A8C134623,Patterns,ARIWB161187B9AA1D5,Simon & Garfunkel,1966,182.56934,107.593,-14.299
SOKTGAA12AB01891A8,Rock N' Roll,AR4G2AQ1187FB59D5B,Indica,0,461.11302,145.05,-7.546
SOVCQXW12AB017E43D,Sheng Li Hu Huan,AR9E43L1187FB566FA,Steve Chou,0,217.91302,136.06,-6.902
SOGFMCG12AC468E4F1,See you on Sunday,ARPKGV01187B9939F5,The Charms,0,163.99628,84.017,-7.235
SOHZXJH12A6D4F3B87,Le plaisir de perdre (live 1989),AR8UA7Z1187B9AD9C9,Étienne Daho,0,261.22404,172.789,-9.816
SOFSJFF12AB018432C,Wer Einmal 'A' Gesagt (What Does A Girl Do?),ARRBINW1187B98AE6D,Marcie Blane,2004,136.38485,86.708,-9.462
SOGTFWG12A8C1323A7,Them No Care,ARTM0RS1187B9A0BE6,Super Cat,1992,215.66649,157.5,-7.616
SOPHSZY12A8C1332D8,Lefkes Selides,ARDBWEC1250940F214,Anna Meliti,0,208.50893,89.021,-9.405
SOZLOKC12A8AE46C5C,Trop De...,ARIN9J01187B98BCC0,Ramses,0,156.76036,165.526,-8.988
SOPPWWP12A8C138DD8,Bye Bye,ARS26BQ1187B99466D,Vilma Palma e Vampiros,1992,344.86812,197.232,-7.088
SOYNIGU12AB018A341,The Milky Way,ARKON4P1187B98B291,Ron Goodwin,0,185.46893,91.349,-17.84
SOOGOAQ12A8AE48C0F,Dejaria Todo,ARMWXUE1187B9B9D3D,Los Titanes,0,235.93751,92.884,-6.139
SOAWDBP12A8C144CB2,Diamond In The Rough,ARDCKVJ1187FB54D1F,Syl Johnson,2000,176.74404,144.344,-8.242
SOIFOJR12AB018C940,Resilience,ARD1C9K1187FB3F742,Pariah,0,501.83791,170.063,-6.217
SOPQIRY12AB01824FE,Ojú!!! (Nettlephonic Remix),AR9G2A41187B99951A,Las Niñas,0,203.02322,99.551,-5.518
SOKWJCX12AB018542C,Denise (Jeremy Carlstedt Funk Variation),ARAVS1S1187FB4C519,Chico Hamilton,0,270.602,88.98,-8.264
SOESGIR12A8AE4855D,Have U Own Things,ARO32TC1187FB39461,Chico,0,179.09506,127.839,-7.91
SONNXNM12A8C135EC1,The Three X's,ARUHGHL1187B9A8C08,Electric O & Ishkan,0,304.09098,88.985,-9.464
SOZWAMN12AB018234D,Let's Stay Together (Together Forever),ARX9YIP1187B98A656,RUN-DMC Featuring Jagged Edge,2001,197.77261,108.069,-8.689
SOWWYSD12A8C13BD9B,To the Lions,ARYOPH81187B98AEED,Converge,2006,220.49914,110.631,-3.884
SONOMUN12A67020B06,The Only One I Trust,ARW9SN11187FB52D0D,City High,2001,256.33914,92.922,-10.426
SOWBHUE12AB0180BDF,Head Hunter,ARRHVVL1187B991E41,Johnny Otis,0,182.46485,141.662,-12.418
SOCJBTQ12A6D4FA539,Waltzing Matilda,AR3S7KI1187FB3F737,Leon Berry,0,171.59791,123.816,-9.612
SOFLELE12A8C13B2B4,E-mail From Nigeria,AR45KNL1187B992E53,Dr. Elmo,0,203.78077,97.972,-13.557
SOAAEHR12A6D4FB060,Slaves & Bulldozers,AR5N8VN1187FB37A4E,Soundgarden,1991,415.81669,131.272,-9.306
SOXOPDV12A8C133674,Los!,ARLKAOO12406A89CB1,Vorstadtkinder,0,291.21261,179.82,-4.07
SOOEERU12AAA15E794,Saxambando,ARN9GBH1187FB3FEF9,Leo Gandelman,0,119.09179,63.316,-12.998
SONEFMV12AC3DF6DB7,Ven a Mi,ARGRTPZ1257509D28A,David Saylor,0,252.13342,124.062,-6.143
SOOEXUJ12A6701E77F,Loverman,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,1994,382.01424,137.589,-7.971
SODLDIV12A6D4F9B96,No Angel (radio/album),ARYG6CU1187FB3852B,Milk Inc.,2006,239.82975,140.972,-6.263
SOABVPU12AB018AA22,Conquer Me,ARZZRK91187B9A5CA5,Delroy Wilson,2009,180.53179,151.498,-9.068
SORFQCM12AC3DF9530,Nordfjorloftet,AR280881187B98BA28,YGGDRASIL,1998,190.69342,132.261,-14.636
SOKRHQK12AB018CCC0,Push Push,ARZ33PH1187FB52F58,Kat Deluna / Akon,0,188.96934,130.073,-4.87
SOWIGGR12A6D4F6CC4,Bonus Beats (2002 Digital Remaster),ARSL5SP1187B9A7AE0,N.W.A.,0,183.14404,96.171,-9.385
SOKERIO12AB018A550,Across The Universe,AR8GEH21187FB4F83E,6CycleMind,0,267.38893,74.068,-7.604
SOECCRJ12AB017F089,Where Would You Start? (From Harry),AR0OEYB1187FB4A81E,Catherine Howe,0,257.14893,121.452,-14.166
SOCDRTL12AB017E541,Chateau Strut,AREV0ZO1187B997221,Doyle Bramhall,2007,235.59791,147.066,-8.693
SOJODUO12A6D4F69CD,Kill Niggaz,ARUMGZN1187FB37125,Slick Rick,1999,169.69098,92.551,-6.669
SOPDFZR12AB018875F,Breakin' Dishes,ARKU3Z61187FB51DCA,Rihanna,2007,199.6273,127.908,-6.194
SOKXYUW12A8C140229,Check On It,AR65K7A1187FB4DAA4,Beyoncé feat. Slim Thug,2005,211.17342,110.695,-4.293
SODESIY12A6701FD88,We Heart Billville (LP Version),ARELA4P1187B991507,The Firesign Theatre,0,108.25098,57.308,-17.074
SOEXVLC12AB018AAE6,Gut Rot,AR05VW21187FB407B4,Fudge Tunnel,1991,235.7024,80.624,-12.422
SOCJLPU12AB01890F6,Was Ich Von Mir Denke,ARE08BN1187B98FCA3,Der Plan,0,213.91628,99.348,-17.241
SOTNZAE12A8C1331F1,Te Ando Buscando,ARZ7OD71187B9940A7,Los Muñequitos De Matanzas,2007,301.19138,91.943,-11.133
SORHVYD12A8C138C56,Suar Agung,ARYUHNV1187FB482AF,Megadrums,0,314.17424,104.803,-18.674
SOEOVBX12AB0189E1C,La Montanara,AR67FTZ1187B9975EC,Maria & Margot Hellwig/Thomas Lehrberger,0,192.78322,84.22,-9.252
SOGHJQO12AB0185566,A una mamita,ARFFFFY122988EDE49,Carlos Embales - Cutumba,0,418.2722,98.377,-16.292
SOKJVBZ12A8C13C27E,That's The Way It Is,ARMPIH61187FB44227,Sun Yan-Zi,2002,215.53587,86.06,-7.547
SONFFRT12AB0188599,The Universe is in the Oven,ARO3XZQ1187FB39351,Cobra Killer,0,233.40363,97.433,-6.857
SOUGAWG12A8C13616B,Wind And Water,ARTK5LU1187B9A654C,Michael Gettel,1996,308.87138,152.935,-15.941
SOBCQXN12AB01889DB,Barsanova Brown (Album Version),ARODP5P1187FB40142,Eddie Cano,0,129.12281,124.726,-13.259
SOOMZXC12A6D4FA2AD,Smoke! Smoke! Smoke! (That Cigarette),ARPFKK81187B99878D,Tex Williams,1947,174.73261,84.851,-11.992
SONSHOY12A8C13E81D,Round and Round ( LP Version ),ARZQ7QA1187B9AD08B,Prince & Tevin Campbell,0,235.78077,107.469,-10.485
SOVCJCE12A8A9D59F4,Florida By the Sea - The Cocoanuts,ARCII0J1187FB3A1B4,The Marx Brothers,0,128.23465,91.722,-12.73
SOAPICM12A81C228EB,Take Me Down To LA,ARKGWMO11F50C4813F,Lynette Schultz,0,250.98404,154.734,-7.911
SOBWJDG12AB0182BA7,Winding Down Again,AR4YE5M1187B9934ED,The Cannanes,0,188.31628,161.045,-12.704
SOTMILP12A8C13D2CC,Aceite,ARNDHMV1241B9C870B,Pantanito,0,51.12118,112.995,-7.622
SODPCGN12A8C13A4AF,Domingo Valdovinos,ARP07GD1187B9B9DA4,Los Originales De San Juan,0,181.86404,112.442,-8.196
SORTCHS12AB017E07C,Mood Ring,AREVNVA1187B989EE0,Paul Thorn,2006,236.53832,159.894,-8.146
SOLICRS12AB0186198,Absolute,AR4EQ231187B99368F,The Fray,2009,227.082,140.577,-5.432
SOIFDWL12A6D4F8A98,We Have All The Time In The World,ARCLFWR1187B9AE7B2,Fun Lovin' Criminals,1996,221.33506,91.833,-9.472
SOUYCQF12A58A7DCD4,Smpty spaces missing units,ARPVRUC1187FB4F1DE,Pitch Black,0,379.66322,106.683,-20.269
SOMYIML12A8C140E3F,It Won't Rain Always,ARKYI5T1187B99334F,Janet Paschal/Charlotte Ritchie/David Phelps,2003,202.4224,103.47,-24.057
SOSACTG12A8C144B2B,The Anniversary Waltz,ARFWZZD1187FB561F9,The Fureys,0,240.74404,89.236,-18.302
SOWKBEA12AB0180A0A,Amor De Juventud,ARDM8331187B9B947E,Pedro Aznar,1995,368.3522,127.279,-16.223
SOWXUHS12AB01888EE,Bambenella d' 'o mercato,ARGCY1Y1187B9A4FA5,Gloriana,0,196.30975,112.681,-14.441
SODMJQQ12CF4E25877,Mary Had A Little Lamb,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,1988,166.73914,122.546,-14.373
SOMQFTE12AB0188B21,Matti Ja Teppo,ARW1WST1187FB384DA,Jope Ruonansuu,2009,216.63302,127.968,-7.714
SOOSFFJ12A8AE46BA1,Ain't No Right ( LP Version ),ARQOATR1187B9AE959,Jane's Addiction,1990,214.54322,139.211,-10.451
SOENDEG12AB01887F5,Heavy Waist Line,ARUBX2Y1187B99CD25,Tyrone Taylor,0,161.61914,102.637,-11.879
SOSXRMA12A8C142E43,Andale,ARGUAHS11F50C4CF7D,Los Traileros Del Norte,0,152.89424,94.895,-8.263
SOTXLGG12AB01870EB,Brighten Your Night With My Day,ARSF0K11187B9AF319,James Taylor,0,153.28608,79.499,-26.024
SOMNEWY12A8C1448D2,Bumbling Along,ARJ87C21187B99B9D4,Nino Nardini,2001,33.20118,88.678,-8.837
SOVXXAI12AB0186C66,La vida (Jp Candela & Vlada Asanin club mix),ARORDXJ122ECCBB264,Carlos Jimenez_ J Elvira_ Oliversam,0,367.46404,0.0,-11.861
SOSUEYB12A6D4FBF7E,So Ist Das Nun Mal,ARGR98V1187FB3A1B9,Andreas Dorau,1997,312.94649,84.994,-11.188
SOOGNYW12AB0184EB6,Happy To Meet & Sorry To Part,ARMZ4SJ1187FB4657B,Séamus Ennis,0,150.56934,130.402,-17.17
SOURQCZ12AC468CA6C,Travelin' Blues,AR6KK741187B98C9E9,Roy Brown,0,229.51138,159.356,-15.93
SOCVHTO12A8C1354C6,Pleas Made Against Stasis,ARKQ9JM1187FB57521,AZ,0,134.81751,36.802,-24.904
SOKSINK12A8C13CB9B,Het Spongebob Squarepants Lied,ARJS05S1187FB58F3A,Spongebob Squarepants,0,144.61342,125.261,-8.597
SOYNFCY12AB0182632,Big Leg Woman Gets My Pay,ARUNYOW1187FB43F2A,Blind Boy Fuller,1991,162.29832,172.703,-18.745
SOFIORO12A6701E97A,Aneurysm,ARH3S5S1187FB4F76B,Nirvana,0,271.69914,137.231,-4.734
SOWOAZS12A8C14159D,Interplanetary Party,ARB054P1187B9AD32E,Santana,0,246.72608,84.014,-4.146
SOIJNPP12AB0186036,So Do I,ARMBDNQ1187FB3F3EC,Arthur Tracy,1993,165.642,123.924,-19.212
SOBXHFD12A8C13B1B9,Lost,ARA65601187FB57BD9,Roger Sanchez,2006,532.37506,127.929,-11.049
SOUBPPN12A67AD85BB,Someday My Luck Will Change,ARBU6D71187B9B5319,"Clarence ""Gatemouth"" Brown",1995,333.37424,89.015,-9.888
SOILLHT12AB0186215,Ma Zui,AR126G61187B9B88A6,Candy Lo,0,247.58812,105.78,-8.006
SOEPMHW12AB018859A,Ulan Bator Girls,ARE0OI31187FB3DCA2,Leningrad Cowboys,1996,195.5522,169.938,-7.497
SORJLST12AB017F540,Eager (Live),ARIPNAN1187FB3E577,Pete Philly & Perquisite,0,269.40036,104.57,-7.307
SOJCXNZ12A8C143C36,In The Midnight Hour,ARN1J741187B99EFB9,Cross Country,2009,193.64526,81.95,-13.485
SOWAXWW12A8C139F60,The Roof Song,ARQMTJR1187FB42BB5,Mr Brown,0,266.44853,79.993,-7.176
SOOVRAK12AB017CB42,Ride The Storm,ARORFTD1187B99F7D4,Epitaph,0,247.14404,81.887,-5.67
SOVFFVM12AB0186705,Marie Marie,ARE8MZ81187B9AB2A3,Wendo Kolosoy,1993,397.76608,81.249,-6.819
SOITNRQ12AB01884D3,Vos plaintes_ vos regrets_ augmentent mon supplice,AR4B1LP1187FB55C83,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,0,35.44771,70.886,-22.694
SOJHYOF12A8C131DDE,Nothing But Sky [Outro] (Album Version),ARSM2YU1187B99D602,Jaci Velasquez,2008,62.27546,104.064,-7.255
SONDPLZ12A8C13270C,Mississippi Boweavil Blues,ARTDUXM1187B9899ED,Charley Patton,1929,191.11138,114.177,-14.873
SOKYJYU12AB0186429,You Found Me,AR4EQ231187B99368F,The Fray,2008,240.56118,151.983,-6.093
SOQACBY12AB0187937,Excerpt Of A Speech By Marcus Mosiah Garvey,ARCNOK81187B98CA3F,Buju Banton,2003,56.842,104.775,-21.569
SONIUGT12A8C1403F3,Any Wich Way (Freedom Must Come),ARFCDY01187FB57933,Manjul,2005,226.21995,155.012,-11.675
SOBVPQV12AB018353C,Se Viene,AR02YGA1187B9B8AC4,Bersuit Vergarabat,1998,220.29016,148.412,-3.935
SOAVAUP12AB0181301,King Of Pain,ARIPLUN1187B99B9F9,The Police,1983,318.01424,86.693,-5.03
SOHWAHE12A8C13DDD1,Open (Koobas Koobatronmix),ARXK4YK1187FB4D0C4,Dub Pistols feat. TK & JMS,0,238.18404,108.998,-6.357
SOAOJRS12A8C13C698,Shine On Your Shoes,ARV21JS1187B99E516,Jerry Lewis,1995,136.93342,71.913,-10.386
SOQZDKB12A58A78F4A,All Night Long,AR261YW1187FB374B3,Warrant,0,161.54077,94.401,-5.244
SODPLFO12A58A79F84,The Mystery Epoch,ARIQ7ZV1187B9916C6,Loop Guru,2001,70.26893,109.319,-13.798
SOSWGFX12A6D4FA2B1,Wild Card,ARPFKK81187B99878D,Tex Williams,2004,140.79955,150.486,-12.271
SOTCFVP12A8C13636A,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,ARKCTSM11F4C83C839,Columbia Symphony Orchestra;Igor Stravinsky,0,135.88853,71.998,-22.177
SOLWALE12A8C13F621,Amazing Grace,AR1JGQT1187FB56878,Jo-El Sonnier,0,192.67873,123.472,-10.73
SOLGODL12AB017CD18,Three Hearts In A Tangle,AR059HI1187B9A14D7,Roy Drusky,1961,167.70567,92.851,-23.611
SOHASMZ12A8AE48671,Erased,ARW9FP41187B98C2A7,Annie Lennox,2003,280.00608,167.997,-7.787
SOXSPET12AB0183111,Captain Fury,AR8BMEQ1187B9B4214,Pumpkin Buzzard,0,56.29342,140.044,-6.621
SOVGRXC12A6D4F94A8,Against My Will (LP Version),ARGKD4W1187B990E04,Brenda Lee,1960,205.13914,118.297,-12.992
